"","CELEX_number","casenumber","date_case","date_judgment","judge_rapporteur","JR_Country","judges","advocate_general","chamber","chamber_size","JR_Net_Observations","appointing_party_id","appointing_pm","current_pm","turnover","pm_turnover","eu_ideology","left_right","current_eu_ideology","current_left_right","diff_eu","diff_left_right","legalissue","year","infringement","annulment","failure_to_act","preliminary_reference","staff","CommIsDef","CommIsPl","GermanyPl","FrancePl","ItalyPl","BelgiumPl","LuxembourgPl","NetherlandsPl","United KingdomPl","IrelandPl","DenmarkPl","SpainPl","PortugalPl","GreecePl","AustriaPl","SwedenPl","FinlandPl","GermanyDef","FranceDef","ItalyDef","BelgiumDef","LuxembourgDef","NetherlandsDef","United KingdomDef","IrelandDef","DenmarkDef","SpainDef","PortugalDef","GreeceDef","AustriaDef","SwedenDef","FinlandDef","CommObsPl","CommObsDef","CJEU_Agree_Pl","govislit","netobs","AGforPl"
"6307","61995CJ0389","389/95",1996-01-25,1997-05-29,"Puissochet","France","Edward, Gulmann, Jann, Moitinho de Almeida, Puissochet","La Pergola","Fifth Chamber",5,0,1539,"Beregovoy","Juppe",1,1,7.9448,3.2493,6.9862,7.4997,0.9586,4.2504,"May an individual obtain tax exemption for more than one vehicle temporarily imported into a member state other than the one in which he resides?",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"6308","61995CJ0389","389/95",1996-01-25,1997-05-29,"Puissochet","France","Edward, Gulmann, Jann, Moitinho de Almeida, Puissochet","La Pergola","Fifth Chamber",5,0,1539,"Beregovoy","Juppe",1,1,7.9448,3.2493,6.9862,7.4997,0.9586,4.2504,"Does Art 3 of Dir 83/182 have direct effect?",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"6309","61995CJ0389","389/95",1996-01-25,1997-05-29,"Puissochet","France","Edward, Gulmann, Jann, Moitinho de Almeida, Puissochet","La Pergola","Fifth Chamber",5,0,1539,"Beregovoy","Juppe",1,1,7.9448,3.2493,6.9862,7.4997,0.9586,4.2504,"Is the system of penalties in Greek law compatible with Community law?",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"6310","61995CJ0390","390/95",1995-12-13,1999-02-11,"Murray","Ireland","Ioannou, Kapteyn, Mancini, Murray, Ragnemalm","Alber","Sixth Chamber",5,0,280,"Haughey","Bruton",1,1,7.8389,6.0713,9.1708,6.4372,1.3319,0.3659,"Did the CFI rule in error that the Commission adjustment of rice standards are valid?",1999,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6311","61995CJ0391","391/95",1995-12-14,1998-11-17,"Ragnemalm","Sweden","Edward, Gulmann, Hirsch, Jann, Kapteyn, Mancini, Moitinho de Almeida, Murray, Puissochet, Ragnemalm, Rodriguez Iglesias, Sevón, Wathelet","Léger","Grand Chamber",13,0,657,"Bildt","Carlsson",1,1,8.5872,7.8907,7.4445,3.4447,1.1427,4.446,"Does the Court w/jurisdiction under Art 5 of the 1968 Convention also have jurisdiction to order provisional measures?",1998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"6312","61995CJ0391","391/95",1995-12-14,1998-11-17,"Ragnemalm","Sweden","Edward, Gulmann, Hirsch, Jann, Kapteyn, Mancini, Moitinho de Almeida, Murray, Puissochet, Ragnemalm, Rodriguez Iglesias, Sevón, Wathelet","Léger","Grand Chamber",13,0,657,"Bildt","Carlsson",1,1,8.5872,7.8907,7.4445,3.4447,1.1427,4.446,"Is jurisdiction for provisional measures dependent on the link bet. Subject-matter & territorial jurisdiction?",1998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6313","61995CJ0391","391/95",1995-12-14,1998-11-17,"Ragnemalm","Sweden","Edward, Gulmann, Hirsch, Jann, Kapteyn, Mancini, Moitinho de Almeida, Murray, Puissochet, Ragnemalm, Rodriguez Iglesias, Sevón, Wathelet","Léger","Grand Chamber",13,0,657,"Bildt","Carlsson",1,1,8.5872,7.8907,7.4445,3.4447,1.1427,4.446,"Does the Brussels Convention give the Netherlands government the right to oversee and adjudicate contractual disputes between private parties?",1998,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1
"6314","61995CJ0391","391/95",1995-12-14,1998-11-17,"Ragnemalm","Sweden","Edward, Gulmann, Hirsch, Jann, Kapteyn, Mancini, Moitinho de Almeida, Murray, Puissochet, Ragnemalm, Rodriguez Iglesias, Sevón, Wathelet","Léger","Grand Chamber",13,0,657,"Bildt","Carlsson",1,1,8.5872,7.8907,7.4445,3.4447,1.1427,4.446,"May provisional orders be issued in cases where the parties have referred the dispute to arbitration?",1998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1
"6315","61995CJ0391","391/95",1995-12-14,1998-11-17,"Ragnemalm","Sweden","Edward, Gulmann, Hirsch, Jann, Kapteyn, Mancini, Moitinho de Almeida, Murray, Puissochet, Ragnemalm, Rodriguez Iglesias, Sevón, Wathelet","Léger","Grand Chamber",13,0,657,"Bildt","Carlsson",1,1,8.5872,7.8907,7.4445,3.4447,1.1427,4.446,"May an order for payment of a contractual consideration be considered a provisional measure?",1998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1
"6316","61995CJ0391","391/95",1995-12-14,1998-11-17,"Ragnemalm","Sweden","Edward, Gulmann, Hirsch, Jann, Kapteyn, Mancini, Moitinho de Almeida, Murray, Puissochet, Ragnemalm, Rodriguez Iglesias, Sevón, Wathelet","Léger","Grand Chamber",13,0,657,"Bildt","Carlsson",1,1,8.5872,7.8907,7.4445,3.4447,1.1427,4.446,"Is it possible for Art 24 of the Convention to confer jurisdiction even when proceedings have already commenced on the substance of the case?",1998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,1
"6317","61995CJ0392","392/95",1995-12-15,1997-06-10,"Kapteyn","Netherlands","Edward, Gulmann, Hirsch, Jann, Kapteyn, Mancini, Murray, Puissochet, Rodriguez Iglesias, Schintgen, Wathelet","Fennelly","Grand Chamber",11,0,235,"Lubbers","Kok",1,1,7.7157,5.9376,7.9904,3.6118,0.2747,2.3258,"Were the changes the Council made to a regulation substantial enough so that the it should have been sent back to the EP before being passed?",1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"6318","61995CJ0395","395/95",1995-12-18,1997-04-22,"Wathelet","Belgium","Gulmann, Hirsch, Jann, Kakouris, Kapteyn, Moitinho de Almeida, Murray, Ragnemalm, Rodriguez Iglesias, Sevón, Wathelet","Tesauro","Grand Chamber",11,0,723,"Dehaene","Dehaene",0,0,8.9013,5.7667,8.9013,5.7667,0,0,"Should Gastronics be awarded damages?",1997,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6319","61995CJ0395","395/95",1995-12-18,1997-04-22,"Wathelet","Belgium","Gulmann, Hirsch, Jann, Kakouris, Kapteyn, Moitinho de Almeida, Murray, Ragnemalm, Rodriguez Iglesias, Sevón, Wathelet","Tesauro","Grand Chamber",11,0,723,"Dehaene","Dehaene",0,0,8.9013,5.7667,8.9013,5.7667,0,0,"Was the Court of First Instance correct in stating that the case was inadmissible?",1997,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"6320","61995CJ0395","395/95",1995-12-18,1997-04-22,"Wathelet","Belgium","Gulmann, Hirsch, Jann, Kakouris, Kapteyn, Moitinho de Almeida, Murray, Ragnemalm, Rodriguez Iglesias, Sevón, Wathelet","Tesauro","Grand Chamber",11,0,723,"Dehaene","Dehaene",0,0,8.9013,5.7667,8.9013,5.7667,0,0,"Should Geotronics tender for the contract be allowable given the entry into force of the EEA agreement in 1994?",1997,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6321","61995CJ0398","398/95",1995-12-18,1997-06-05,"Kapteyn","Netherlands","Kapteyn, Mancini, Murray, Ragnemalm, Schintgen","Lenz","Sixth Chamber",5,0,235,"Lubbers","Kok",1,1,7.7157,5.9376,7.9904,3.6118,0.2747,2.3258,"Do Greek laws that order a legal relationship b/w tourist agencies and government contradict an EC article that protects workers from other states?",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1,1
"6322","61995CJ0398","398/95",1995-12-18,1997-06-05,"Kapteyn","Netherlands","Kapteyn, Mancini, Murray, Ragnemalm, Schintgen","Lenz","Sixth Chamber",5,0,235,"Lubbers","Kok",1,1,7.7157,5.9376,7.9904,3.6118,0.2747,2.3258,"Can such mandatory agreements be justified by reasons relating to the general interest in maintaining industrial peace?",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1,1
"6323","61995CJ0400","400/95",1995-12-21,1997-05-29,"Kapteyn","Netherlands","Hirsch, Kapteyn, Mancini, Murray, Ragnemalm","Ruiz-Jarabo Colomer","Sixth Chamber",5,-1,235,"Lubbers","Kok",1,1,7.7157,5.9376,7.9904,3.6118,0.2747,2.3258,"Does EC Treaty preclude a woman from being dismissed as a result of absence subsequent to her maternity leave?",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,0
"6324","61995CJ0405","405/95",1995-12-27,1997-05-15,"Wathelet","Belgium","Edward, Sevón, Wathelet","La Pergola","First Chamber",3,0,723,"Dehaene","Dehaene",0,0,8.9013,5.7667,8.9013,5.7667,0,0,"Can Echinacea drops be classified as a medication consisting of unmixed products for therapeutic use?",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"6325","61995CJ0408","408/95",1995-12-29,1997-11-11,"Ragnemalm","Sweden","Edward, Gulmann, Hirsch, Jann, Kapteyn, Mancini, Moitinho de Almeida, Murray, Puissochet, Ragnemalm, Rodriguez Iglesias, Sevón, Wathelet","Tesauro","Grand Chamber",13,0,657,"Bildt","Carlsson",1,1,8.5872,7.8907,7.4445,3.4447,1.1427,4.446,"Are Community measures that allow the temporary continuation of duty free sales within intra-Community trade invalid?",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-2,0
"6326","61995CJ0408","408/95",1995-12-29,1997-11-11,"Ragnemalm","Sweden","Edward, Gulmann, Hirsch, Jann, Kapteyn, Mancini, Moitinho de Almeida, Murray, Puissochet, Ragnemalm, Rodriguez Iglesias, Sevón, Wathelet","Tesauro","Grand Chamber",13,0,657,"Bildt","Carlsson",1,1,8.5872,7.8907,7.4445,3.4447,1.1427,4.446,"Can a natural or legal person challenge before a national court the validity of provisions in directives even if they have not brought an Article 173 complaint?",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"6327","61995CJ0409","409/95",1995-12-29,1997-11-11,"Kapteyn","Netherlands","Edward, Gulmann, Hirsch, Jann, Kapteyn, Mancini, Moitinho de Almeida, Murray, Puissochet, Ragnemalm, Rodriguez Iglesias, Sevón, Wathelet","Jacobs","Grand Chamber",13,0,235,"Lubbers","Kok",1,1,7.7157,5.9376,7.9904,3.6118,0.2747,2.3258,"Is a rule that requires the promotion of a woman if there are fewer women than men in the higher post and the woman is equally qualified as the man consistent with Community non-discrimination rules?",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,-6,0
"6328","61996CJ0001","1/96",1996-01-02,1998-03-19,"Mancini","Italy","Edward, Gulmann, Hirsch, Jann, Kapteyn, Mancini, Moitinho de Almeida, Murray, Puissochet, Ragnemalm, Rodriguez Iglesias, Sevón, Wathelet","Léger","Grand Chamber",13,0,1475,"Craxi","Dini",1,1,8.75,3.7722,NA,NA,NA,NA,"Is Dir 91/629 on the protection of calves valid?",1998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0
"6329","61996CJ0001","1/96",1996-01-02,1998-03-19,"Mancini","Italy","Edward, Gulmann, Hirsch, Jann, Kapteyn, Mancini, Moitinho de Almeida, Murray, Puissochet, Ragnemalm, Rodriguez Iglesias, Sevón, Wathelet","Léger","Grand Chamber",13,0,1475,"Craxi","Dini",1,1,8.75,3.7722,NA,NA,NA,NA,"Does EU law allow a member state to prohibit the selling of veal cattle in another member state in the interests of public morality?",1998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"6330","61996CJ0003","3/96",1996-01-05,1998-05-19,"Gulmann","Denmark","Edward, Gulmann, Hirsch, Jann, Kapteyn, Moitinho de Almeida, Murray, Ragnemalm, Rodriguez Iglesias, Schintgen, Wathelet","Fennelly","Grand Chamber",11,0,1629,"Rasmussen N","Rasmussen N",0,0,7.4311,3.8011,7.4311,3.8011,0,0,"has the kingdom of the Netherlands failed to comply with it obligations under the EC treaty by failing to clasify a sufficient number and area of special protection areas",1998,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1
"6331","61996CJ0004","4/96",1996-01-11,1998-02-19,"Kapteyn","Netherlands","Edward, Gulmann, Hirsch, Jann, Kapteyn, Mancini, Murray, Puissochet, Ragnemalm, Rodriguez Iglesias, Schintgen","La Pergola","Grand Chamber",11,0,235,"Lubbers","Kok",1,1,7.7157,5.9376,7.9904,3.6118,0.2747,2.3258,"Is the validity of the allocation of fish dependent on whether the Council Resolution was properly adopted?",1998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-2,0
"6332","61996CJ0004","4/96",1996-01-11,1998-02-19,"Kapteyn","Netherlands","Edward, Gulmann, Hirsch, Jann, Kapteyn, Mancini, Murray, Puissochet, Ragnemalm, Rodriguez Iglesias, Schintgen","La Pergola","Grand Chamber",11,0,235,"Lubbers","Kok",1,1,7.7157,5.9376,7.9904,3.6118,0.2747,2.3258,"Whether Reg No 3362/94 is not contrary to the rules governing the common fisheries policy and whether Reg No 3362/94 is compatible with the principle of proportionality?",1998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6333","61996CJ0008","8/96",1996-01-15,1997-12-11,"Ragnemalm","Sweden","Hirsch, Kapteyn, Mancini, Murray, Ragnemalm","Cosmas","Sixth Chamber",5,0,657,"Bildt","Carlsson",1,1,8.5872,7.8907,7.4445,3.4447,1.1427,4.446,"Does EU law preclude a tax such as a regional charge on vehicle registration certificates?",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6334","61996CJ0010","10/96",1996-01-17,1996-12-12,"Gulmann","Denmark","Gulmann, Moitinho de Almeida, Puissochet","Fennelly","Third Chamber",3,0,1629,"Rasmussen N","Rasmussen N",0,0,7.4311,3.8011,7.4311,3.8011,0,0,"May a MS authorize the capture of protected species of bird in the circumstances described in the case?",1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,1
"6335","61996CJ0010","10/96",1996-01-17,1996-12-12,"Gulmann","Denmark","Gulmann, Moitinho de Almeida, Puissochet","Fennelly","Third Chamber",3,0,1629,"Rasmussen N","Rasmussen N",0,0,7.4311,3.8011,7.4311,3.8011,0,0,"May the birds be captured to obviate the problems of consanguinity?",1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0
"6336","61996CJ0013","13/96",1996-01-19,1997-03-20,"Gulmann","Denmark","Edward, Gulmann, Jann, Moitinho de Almeida, Sevón","Ruiz-Jarabo Colomer","Fifth Chamber",5,0,1629,"Rasmussen N","Rasmussen N",0,0,7.4311,3.8011,7.4311,3.8011,0,0,"Does a packaging label requirement that indicates environmental impact and environmental tax constitute a technical specification and therefore require prior approval by the Commission before national implementation?",1997,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
"6337","61996CJ0014","14/96",1996-01-19,1997-05-29,"Kapteyn","Netherlands","Kakouris, Kapteyn, Mancini, Murray, Ragnemalm","Lenz","Sixth Chamber",5,0,235,"Lubbers","Kok",1,1,7.7157,5.9376,7.9904,3.6118,0.2747,2.3258,"Can a state that is not the member state having jurisdiction of a broadcaster oppose the retransmission of broadcasts that do not comply with treaty?",1997,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
"6338","61996CJ0014","14/96",1996-01-19,1997-05-29,"Kapteyn","Netherlands","Kakouris, Kapteyn, Mancini, Murray, Ragnemalm","Lenz","Sixth Chamber",5,0,235,"Lubbers","Kok",1,1,7.7157,5.9376,7.9904,3.6118,0.2747,2.3258,"Is origin of programs relevant in determining if a TV broadcaster comes under the jurisdiction of a Member State?",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
"6339","61996CJ0015","15/96",1996-01-19,1998-01-15,"Edward","United Kingdom","Edward, Gulmann, Hirsch, Jann, Kapteyn, Mancini, Moitinho de Almeida, Murray, Puissochet, Ragnemalm, Schintgen, Sevón, Wathelet","Jacobs","Grand Chamber",13,0,773,"Thatcher","Major",0,1,2.3243,7.4261,2.3243,7.4261,0,0,"Should the time employed in another member state be taken into account in seniority promotions?",1998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
"6340","61996CJ0015","15/96",1996-01-19,1998-01-15,"Edward","United Kingdom","Edward, Gulmann, Hirsch, Jann, Kapteyn, Mancini, Moitinho de Almeida, Murray, Puissochet, Ragnemalm, Schintgen, Sevón, Wathelet","Jacobs","Grand Chamber",13,0,773,"Thatcher","Major",0,1,2.3243,7.4261,2.3243,7.4261,0,0,"Is it justified to allow seniority promotions without taking into account experience from another member state?",1998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-2,1
"6341","61996CJ0017","17/96",1996-01-19,1997-07-17,"Wathelet","Belgium","Jann, Sevón, Wathelet","Elmer","First Chamber",3,0,723,"Dehaene","Dehaene",0,0,8.9013,5.7667,8.9013,5.7667,0,0,"Can state recognition of water as natural mineral water be dependent upon the water having favorable health properties?",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,1
"6342","61996CJ0020","20/96",1996-01-22,1997-11-04,"Moitinho de Almeida","Portugal","Edward, Gulmann, Hirsch, Jann, Kapteyn, Mancini, Moitinho de Almeida, Murray, Puissochet, Ragnemalm, Rodriguez Iglesias, Sevón, Wathelet","Léger","Grand Chamber",13,0,725,"Soares","Guterres",0,1,9.2233,4.0492,9.2233,4.0492,0,0,"Is the Council regulation that sets this requirement made within the powers granted by the Treaty of Rome?",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-4,0
"6343","61996CJ0020","20/96",1996-01-22,1997-11-04,"Moitinho de Almeida","Portugal","Edward, Gulmann, Hirsch, Jann, Kapteyn, Mancini, Moitinho de Almeida, Murray, Puissochet, Ragnemalm, Rodriguez Iglesias, Sevón, Wathelet","Léger","Grand Chamber",13,0,725,"Soares","Guterres",0,1,9.2233,4.0492,9.2233,4.0492,0,0,"Are Mr. Snares DLA disability benefits subject to a residency requirement?",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-4,0
"6344","61996CJ0021","21/96",1996-01-24,1997-10-09,"Kapteyn","Netherlands","Hirsch, Kapteyn, Mancini, Murray, Ragnemalm","La Pergola","Sixth Chamber",5,0,235,"Lubbers","Kok",1,1,7.7157,5.9376,7.9904,3.6118,0.2747,2.3258,"Has Spain failed to fulfill its obligations under the Euratom Treaty by not implementing laws to protecty medical patients from radiation?",1997,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"6345","61996CJ0022","22/96",1996-01-25,1998-05-28,"Sevón","Finland","Edward, Gulmann, Hirsch, Jann, Mancini, Murray, Puissochet, Rodriguez Iglesias, Sevón","La Pergola","Grand Chamber",9,0,94,"Aho","Lipponen",1,1,5.5267,5.8027,8.621,3.5595,3.0943,2.2432,"In the case of annulment of the Decision can its effects be maintained",1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6346","61996CJ0022","22/96",1996-01-25,1998-05-28,"Sevón","Finland","Edward, Gulmann, Hirsch, Jann, Mancini, Murray, Puissochet, Rodriguez Iglesias, Sevón","La Pergola","Grand Chamber",9,0,94,"Aho","Lipponen",1,1,5.5267,5.8027,8.621,3.5595,3.0943,2.2432,"Can the Council Decision on a Community contribution for telematic interchange of data between administrations in the Community be annulled.",1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
"6347","61996CJ0026","26/96",1996-01-30,1997-05-29,"Puissochet","France","Gulmann, Jann, Moitinho de Almeida, Puissochet, Sevón","Ruiz-Jarabo Colomer","Fifth Chamber",5,0,1539,"Beregovoy","Juppe",1,1,7.9448,3.2493,6.9862,7.4997,0.9586,4.2504,"Is an EEC regulation imposing an anti-dumping duty on imports of potassium permanganate from China valid?",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
"6348","61996CJ0027","27/96",1996-01-30,1997-11-27,"Sevón","Finland","Edward, Jann, Moitinho de Almeida, Sevón, Wathelet","La Pergola","Fifth Chamber",5,0,94,"Aho","Lipponen",1,1,5.5267,5.8027,8.621,3.5595,3.0943,2.2432,"Is the Swedish levy prior to accession invalid?",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,0
"6349","61996CJ0028","28/96",1996-02-01,1997-09-17,"Wathelet","Belgium","Gulmann, Moitinho de Almeida, Puissochet, Sevón, Wathelet","Tesauro","Fifth Chamber",5,0,723,"Dehaene","Dehaene",0,0,8.9013,5.7667,8.9013,5.7667,0,0,"Can a tax here be classified as a turnover tax if it is not proportional to the price of those products and not charged at each stage of production?",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"6350","61996CJ0028","28/96",1996-02-01,1997-09-17,"Wathelet","Belgium","Gulmann, Moitinho de Almeida, Puissochet, Sevón, Wathelet","Tesauro","Fifth Chamber",5,0,723,"Dehaene","Dehaene",0,0,8.9013,5.7667,8.9013,5.7667,0,0,"In case 28/95, was a charge levied without distinction on domestic and imported products a measure having equivalent effect to a customs duty?",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"6351","61996CJ0031","31/96",1996-02-07,1997-10-09,"Puissochet","France","Edward, Jann, Moitinho de Almeida, Puissochet, Sevón","La Pergola","Fifth Chamber",5,0,1539,"Beregovoy","Juppe",1,1,7.9448,3.2493,6.9862,7.4997,0.9586,4.2504,"Should pensions from state govt. be calculated according to actual contributions by the insured if s/he was a migrant worker?",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,-1,1
"6352","61996CJ0035","35/96",1996-02-09,1998-06-18,"Wathelet","Belgium","Gulmann, Jann, Moitinho de Almeida, Sevón, Wathelet","Cosmas","Fifth Chamber",5,0,723,"Dehaene","Dehaene",0,0,8.9013,5.7667,8.9013,5.7667,0,0,"Is an Italian law requiring a compulsory tariff for the services of customs agents a violation of Community law?",1998,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"6353","61996CJ0036","36/96",1996-02-12,1997-09-30,"Schintgen","Luxembourg","Kapteyn, Mancini, Murray, Ragnemalm, Schintgen","Elmer","Sixth Chamber",5,0,1234,"Santer","Juncker",0,1,NA,6.4474,NA,6.4474,NA,0,"Is the plaintiff considered part of the German labour force despite original intentions to return to Turkey?",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-3,1
